Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 13:47:59.385,ff:bd:0d:cb:d7:a7, 2085-97-12 248:195:02:-159, -0.994, 0.447, -0.08, 4.15, -0.61, -130.615, -170.244, 63.699, -61.891, 98.100, -37.087, 24.700, 24.32, -0.31058, -0.72586, 0.078, 0.60867,
 13:47:59.399,f9:a2:89:42:44:2c, 2085-113-81 00:238:51:-24093, 0.005, -0.848, -0.564, 8.179, -9.277, 12.939, -31.207, -42.951, -65.781, -43.200, -1.560, 17.300, 24.36, 0.4057, -0.73526, 0.47723, -0.25873,
 13:47:59.444,ff:bd:0d:cb:d7:a7, 2085-97-12 248:195:02:-159, -0.979, 0.345, -0.078, 4.211, -0.427, -129.944, -167.563, 70.159, -59.183, 98.100, -37.087, 24.700, 24.32, -0.31058, -0.72586, 0.078, 0.60867,
 13:47:59.475,ff:bd:0d:cb:d7:a7, 2085-97-43 248:244:01:-132, -0.979, 0.244, -0.064, 3.845, -0.732, -123.596, -162.883, 76.465, -54.476, 98.100, -37.087, 24.700, 24.32, -0.31058, -0.72586, 0.078, 0.60867,
 13:47:59.475,ff:bd:0d:cb:d7:a7, 2085-97-18 248:16:01:-131, -0.991, 0.244, -0.064, 3.845, -0.732, -123.596, -162.883, 76.465, -54.476, 98.100, -37.087, 24.700, 24.32, -0.31058, -0.72586, 0.078, 0.60867,
 13:47:59.475,ff:bd:0d:cb:d7:a7, 2085-113-58 00:60:60:-4826, -0.991, 0.133, -0.064, 3.662, -1.343, -122.559, -152.051, 82.375, -43.627, 98.100, -37.087, 24.700, 24.32, -0.31058, -0.72586, 0.078, 0.60867,
 13:47:59.489,f9:a2:89:42:44:2c, 2085-97-229 255:56:249:-1091, -0.025, -0.846, -0.546, 10.071, -11.414, 15.625, -30.723, -42.078, -65.748, -43.200, -1.560, 17.300, 24.36, 0.4057, -0.73526, 0.47723, -0.25873,
 13:47:59.505,ff:bd:0d:cb:d7:a7, 2085-113-58 00:60:60:-4826, -1.029, 0.133, -0.064, 3.662, -1.343, -122.559, -152.051, 82.375, -43.627, 102.800, -32.173, -7.800, 24.32, -0.31058, -0.72586, 0.078, 0.60867,
 13:47:59.566,ff:bd:0d:cb:d7:a7, 2085-97-196 247:17:00:-145, -1.029, 0.008, -0.071, 3.784, -1.16, -121.521, -112.236, 86.951, -3.807, 102.800, -32.173, -7.800, 24.32, -0.31058, -0.72586, 0.078, 0.60867,
 13:47:59.566,ff:bd:0d:cb:d7:a7, 2085-113-81 00:08:242:-23525, -1.025, 0.008, -0.071, 3.784, -1.16, -121.521, -112.236, 86.951, -3.807, 102.800, -32.173, -7.800, 24.32, -0.31058, -0.72586, 0.078, 0.60867,
 13:47:59.566,ff:bd:0d:cb:d7:a7, 2085-113-81 00:08:242:-23525, -1.025, -0.104, -0.069, 3.601, -0.732, -121.094, -39.243, 85.331, 69.175, 102.800, -32.173, -7.800, 24.32, -0.31058, -0.72586, 0.078, 0.60867,
 13:47:59.609,f9:a2:89:42:44:2c, 2085-97-162 255:19:249:-1068, -0.069, -0.856, -0.536, 13.611, -15.198, 21.179, -29.482, -39.792, -65.621, -38.200, 1.093, 23.100, 24.36, 0.4057, -0.73526, 0.47723, -0.25873,
 13:47:59.624,ff:bd:0d:cb:d7:a7, 2085-113-81 00:08:242:-23525, -1.025, -0.104, -0.069, 3.601, -0.732, -121.094, -39.243, 85.331, 69.175, 102.800, -32.173, -7.800, 24.32, -0.10913, -0.71793, -0.13428, 0.67419,
