Time	Device name	Chip Time()	Acceleration X(g)	Acceleration Y(g)	Acceleration Z(g)	Angular velocity X(°/s)	Angular velocity Y(°/s)	Angular velocity Z(°/s)	ShiftX(mm)	ShiftY(mm)	ShiftZ(mm)	SpeedX(mm/s)	SpeedY(mm/s)	SpeedZ(mm/s)	Angle X(°)	Angle Y(°)	Angle Z(°)	Magnetic field X(ʯt)	Magnetic field Y(ʯt)	Magnetic field Z(ʯt)	Temperature(℃)	Quaternions 0()	Quaternions 1()	Quaternions 2()	Quaternions 3()
 18:06:50.165	f9:a2:89:42:44:2c	2015-01-01 02:11:53.230	0.405	-0.383	0.836	-19.104	-20.325	-1.221							67.039	24.318	-141.509	-2.200	35.900	-4.980	24.35	0.26956	-0.25146	0.13684	-0.91937	
 18:06:50.194	f9:a2:89:42:44:2c	2015-01-01 02:11:53.230	0.423	-0.392	0.824	-23.926	-25.635	-1.648							65.742	23.258	-140.949	-2.200	35.900	-4.980	24.35	0.26956	-0.25146	0.13684	-0.91937	
 18:06:50.210	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:57.000	0.84	-0.059	0.507	-4.272	-120.972	-1.221							172.826	-40.54	-41.506	18.900	-48.300	6.373	24.62	-0.91287	0.08524	0.14291	0.37262	
 18:06:50.225	f9:a2:89:42:44:2c	2015-01-01 02:11:53.230	0.442	-0.411	0.798	-28.625	-30.579	-1.953							64.111	21.962	-140.246	-2.200	35.900	-4.980	24.35	0.26956	-0.25146	0.13684	-0.91937	
 18:06:50.300	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:57.000	0.868	-0.061	0.414	-4.333	-123.047	-1.282							171.777	-46.686	-40.496	18.900	-48.300	6.373	24.62	-0.80243	0.22064	0.44858	0.32568	
 18:06:50.300	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:57.000	0.904	-0.064	0.33	-4.333	-121.704	-1.465							170.283	-52.74	-39.067	18.900	-48.300	6.373	24.62	-0.80243	0.22064	0.44858	0.32568	
 18:06:50.315	f9:a2:89:42:44:2c	2015-01-01 02:11:53.230	0.467	-0.426	0.779	-31.799	-34.119	-2.014							62.227	20.528	-139.378	-2.200	35.900	-4.980	24.35	0.26956	-0.25146	0.13684	-0.91937	
 18:06:50.329	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:57.325	0.936	-0.063	0.229	-4.517	-122.681	-1.404							167.904	-58.777	-36.727	18.900	-48.300	6.373	24.62	-0.80243	0.22064	0.44858	0.32568	
 18:06:50.345	f9:a2:89:42:44:2c	2015-01-01 02:11:53.230	0.498	-0.448	0.747	-35.095	-37.598	-2.197							60.095	18.968	-138.367	-2.200	35.900	-4.980	24.35	0.26956	-0.25146	0.13684	-0.91937	
 18:06:50.404	f9:a2:89:42:44:2c	2015-01-01 02:11:53.230	0.538	-0.466	0.707	-37.842	-40.405	-2.136							57.695	17.314	-137.159	-14.100	37.100	-6.187	24.35	0.26956	-0.25146	0.13684	-0.91937	
 18:06:50.420	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:57.325	0.973	-0.078	0.113	-4.761	-123.047	-2.747							163.477	-64.803	-32.36	18.900	-48.300	6.373	24.62	-0.80243	0.22064	0.44858	0.32568	
 18:06:50.435	f9:a2:89:42:44:2c	2015-01-01 02:11:53.230	0.564	-0.504	0.652	-38.452	-41.016	-2.563							55.08	15.623	-135.791	-14.100	37.100	-6.187	24.35	0.2533	-0.37119	0.19388	-0.87198	
 18:06:50.448	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:57.325	0.979	-0.074	-0.016	-4.15	-120.728	-1.526							152.644	-70.609	-21.561	18.900	-48.300	6.373	24.62	-0.80243	0.22064	0.44858	0.32568	
 18:06:50.510	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:57.325	0.951	-0.062	-0.115	-4.333	-119.08	-1.404							109.122	-75.048	21.907	18.900	-48.300	6.373	24.62	-0.80243	0.22064	0.44858	0.32568	
 18:06:50.524	f9:a2:89:42:44:2c	2015-01-01 02:11:53.620	0.58	-0.524	0.609	-39.307	-41.992	-2.441							52.306	13.947	-134.258	-14.100	37.100	-6.187	24.35	0.2533	-0.37119	0.19388	-0.87198	
 18:06:50.540	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:57.325	0.939	-0.058	-0.208	-4.272	-118.774	-1.343							34.865	-73.01	96.136	13.000	-17.200	11.460	24.62	-0.80243	0.22064	0.44858	0.32568	
 18:06:50.585	f9:a2:89:42:44:2c	2015-01-01 02:11:53.620	0.612	-0.542	0.575	-40.1	-42.725	-2.625							49.378	12.31	-132.589	-14.100	37.100	-6.187	24.35	0.2533	-0.37119	0.19388	-0.87198	
 18:06:50.585	f9:a2:89:42:44:2c	2015-01-01 02:11:53.620	0.628	-0.567	0.521	-40.344	-43.152	-2.686							46.252	10.717	-130.721	-14.100	37.100	-6.187	24.35	0.2533	-0.37119	0.19388	-0.87198	
 18:06:50.630	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:57.325	0.896	-0.058	-0.321	-4.15	-118.469	-1.465							15.958	-67.626	114.999	13.000	-17.200	11.460	24.62	-0.57373	0.33508	0.711	0.23001	
 18:06:50.644	f9:a2:89:42:44:2c	2015-01-01 02:11:53.620	0.639	-0.578	0.481	-40.1	-42.847	-2.625							43	9.207	-128.727	-14.100	37.100	-6.187	24.35	0.2533	-0.37119	0.19388	-0.87198	
 18:06:50.660	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:57.325	0.844	-0.054	-0.405	-4.15	-117.065	-1.465							9.624	-61.875	121.317	13.000	-17.200	11.460	24.62	-0.57373	0.33508	0.711	0.23001	
 18:06:50.689	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:57.715	0.777	-0.047	-0.489	-4.333	-117.554	-1.221							6.52	-56.069	124.387	13.000	-17.200	11.460	24.62	-0.57373	0.33508	0.711	0.23001	
 18:06:50.735	f9:a2:89:42:44:2c	2015-01-01 02:11:53.620	0.654	-0.591	0.44	-40.161	-43.03	-2.563							39.628	7.795	-126.573	-14.100	37.100	-6.187	24.35	0.2533	-0.37119	0.19388	-0.87198	
 18:06:50.750	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:57.715	0.752	-0.049	-0.571	-4.272	-120.422	-1.404							4.653	-50.158	126.238	13.000	-17.200	11.460	24.62	-0.57373	0.33508	0.711	0.23001	
 18:06:50.765	f9:a2:89:42:44:2c	2015-01-01 02:11:53.620	0.683	-0.598	0.401	-40.71	-43.457	-2.563							36.112	6.482	-124.283	-30.900	29.200	-3.247	24.35	0.2533	-0.37119	0.19388	-0.87198	
 18:06:50.796	f9:a2:89:42:44:2c	2015-01-01 02:11:53.620	0.696	-0.625	0.335	-39.307	-42.053	-2.38							32.476	5.301	-121.844	-30.900	29.200	-3.247	24.35	0.2533	-0.37119	0.19388	-0.87198	
 18:06:50.810	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:57.715	0.668	-0.046	-0.678	-4.272	-118.591	-1.221							3.406	-44.187	127.469	13.000	-17.200	11.460	24.62	-0.57373	0.33508	0.711	0.23001	
 18:06:50.870	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:57.715	0.593	-0.045	-0.744	-4.333	-116.638	-1.221							2.538	-38.353	128.337	13.000	-17.200	11.460	24.62	-0.57373	0.33508	0.711	0.23001	
 18:06:50.885	f9:a2:89:42:44:2c	2015-01-01 02:11:53.620	0.714	-0.632	0.295	-37.476	-40.039	-2.258							28.911	4.279	-119.41	-30.900	29.200	-3.247	24.35	0.22098	-0.52328	0.26605	-0.77875	
 18:06:50.900	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:57.715	0.516	-0.044	-0.822	-4.089	-117.371	-1.465							1.873	-32.498	128.985	28.300	18.800	18.347	24.62	-0.57373	0.33508	0.711	0.23001	
 18:06:50.914	f9:a2:89:42:44:2c	2015-01-01 02:11:54.005	0.726	-0.645	0.245	-36.072	-38.452	-2.258							25.329	3.4	-116.917	-30.900	29.200	-3.247	24.35	0.22098	-0.52328	0.26605	-0.77875	
 18:06:50.930	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:57.715	0.435	-0.039	-0.887	-4.272	-119.202	-1.465							1.346	-26.537	129.512	28.300	18.800	18.347	24.62	-0.57373	0.33508	0.711	0.23001	
 18:06:50.975	f9:a2:89:42:44:2c	2015-01-01 02:11:54.005	0.74	-0.653	0.196	-34.79	-37.231	-2.258							21.764	2.648	-114.406	-30.900	29.200	-3.247	24.35	0.22098	-0.52328	0.26605	-0.77875	
 18:06:51.021	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:58.040	0.327	-0.036	-0.942	-4.333	-118.225	-1.404							0.906	-20.566	129.935	28.300	18.800	18.347	24.62	-0.27524	0.39938	0.86813	0.10471	
 18:06:51.033	f9:a2:89:42:44:2c	2015-01-01 02:11:54.005	0.744	-0.663	0.148	-32.288	-34.485	-2.136							18.292	2.038	-111.929	-30.900	29.200	-3.247	24.35	0.22098	-0.52328	0.26605	-0.77875	
 18:06:51.035	f9:a2:89:42:44:2c	2015-01-01 02:11:54.005	0.751	-0.665	0.114	-30.212	-32.227	-1.892							15.002	1.555	-109.567	-30.900	29.200	-3.247	24.35	0.22098	-0.52328	0.26605	-0.77875	
 18:06:51.050	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:58.040	0.224	-0.032	-0.98	-4.211	-119.69	-1.465							0.544	-14.562	130.292	28.300	18.800	18.347	24.62	-0.27524	0.39938	0.86813	0.10471	
 18:06:51.109	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:58.040	0.119	-0.026	-1.012	-4.333	-121.094	-1.526							0.236	-8.498	130.589	28.300	18.800	18.347	24.62	-0.27524	0.39938	0.86813	0.10471	
 18:06:51.124	f9:a2:89:42:44:2c	2015-01-01 02:11:54.005	0.752	-0.667	0.074	-27.649	-29.419	-1.77							11.898	1.198	-107.325	-40.100	21.200	-3.267	24.35	0.22098	-0.52328	0.26605	-0.77875	
 18:06:51.140	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:58.040	0.01	-0.024	-1.033	-4.333	-121.643	-1.465							-0.033	-2.362	130.853	28.300	18.800	18.347	24.62	-0.27524	0.39938	0.86813	0.10471	
 18:06:51.155	f9:a2:89:42:44:2c	2015-01-01 02:11:54.005	0.752	-0.668	0.042	-24.658	-26.306	-1.526							9.069	0.934	-105.276	-40.100	21.200	-3.267	24.35	0.22098	-0.52328	0.26605	-0.77875	
 18:06:51.214	f9:a2:89:42:44:2c	2015-01-01 02:11:54.005	0.755	-0.663	0.019	-21.362	-22.766	-1.221							6.592	0.764	-103.469	-40.100	21.200	-3.267	24.35	0.19125	-0.6214	0.31223	-0.6926	
 18:06:51.229	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:58.040	-0.095	-0.021	-1.038	-4.333	-120.361	-1.343							-0.269	3.675	131.078	28.300	18.800	18.347	24.62	-0.27524	0.39938	0.86813	0.10471	
 18:06:51.245	f9:a2:89:42:44:2c	2015-01-01 02:11:54.365	0.756	-0.666	-0.006	-17.944	-19.165	-1.038							4.482	0.659	-101.931	-40.100	21.200	-3.267	24.35	0.19125	-0.6214	0.31223	-0.6926	
 18:06:51.260	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:58.040	-0.2	-0.017	-1.037	-4.272	-119.08	-1.221							-0.478	9.635	131.27	62.700	40.800	31.073	24.62	-0.27524	0.39938	0.86813	0.10471	
 18:06:51.320	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:58.040	-0.276	-0.015	-1.03	-4.333	-122.375	-1.404							-0.665	15.672	131.446	62.700	40.800	31.073	24.62	-0.27524	0.39938	0.86813	0.10471	
 18:06:51.334	f9:a2:89:42:44:2c	2015-01-01 02:11:54.365	0.765	-0.67	-0.029	-15.015	-15.991	-0.854							2.703	0.599	-100.635	-40.100	21.200	-3.267	24.35	0.19125	-0.6214	0.31223	-0.6926	
 18:06:51.350	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:58.040	-0.37	-0.014	-1.023	-4.333	-119.934	-1.404							-0.84	21.786	131.605	62.700	40.800	31.073	24.62	0.07172	0.40921	0.90872	-0.03943	
 18:06:51.365	f9:a2:89:42:44:2c	2015-01-01 02:11:54.365	0.762	-0.674	-0.053	-11.23	-12.024	-0.671							1.269	0.571	-99.586	-40.100	21.200	-3.267	24.35	0.19125	-0.6214	0.31223	-0.6926	
 18:06:51.394	f9:a2:89:42:44:2c	2015-01-01 02:11:54.365	0.758	-0.673	-0.066	-7.812	-8.362	-0.549							0.209	0.555	-98.811	-40.100	21.200	-3.267	24.35	0.19125	-0.6214	0.31223	-0.6926	
 18:06:51.439	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:58.430	-0.486	-0.011	-0.993	-4.211	-118.652	-1.526							-1	27.834	131.743	62.700	40.800	31.073	24.62	0.07172	0.40921	0.90872	-0.03943	
 18:06:51.454	f9:a2:89:42:44:2c	2015-01-01 02:11:54.365	0.761	-0.668	-0.067	-4.7	-5.249	-0.244							-0.494	0.549	-98.295	-40.100	21.200	-3.267	24.35	0.19125	-0.6214	0.31223	-0.6926	
 18:06:51.468	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:58.430	-0.581	-0.007	-0.935	-4.211	-118.774	-1.404							-1.148	33.838	131.874	62.700	40.800	31.073	24.62	0.07172	0.40921	0.90872	-0.03943	
 18:06:51.500	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:58.430	-0.676	-0.005	-0.884	-4.395	-122.07	-1.404							-1.291	39.952	131.995	62.700	40.800	31.073	24.62	0.07172	0.40921	0.90872	-0.03943	
 18:06:51.516	f9:a2:89:42:44:2c	2015-01-01 02:11:54.365	0.755	-0.667	-0.073	-1.77	-1.953	-0.122							-0.868	0.549	-98.015	-42.900	19.400	2.207	24.35	0.19125	-0.6214	0.31223	-0.6926	
 18:06:51.561	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:58.430	-0.751	-0.002	-0.812	-4.333	-119.385	-1.16							-1.434	46.011	132.1	62.700	40.800	31.073	24.62	0.07172	0.40921	0.90872	-0.03943	
 18:06:51.574	f9:a2:89:42:44:2c	2015-01-01 02:11:54.365	0.762	-0.666	-0.071	0.854	0.732	0.122							-0.917	0.538	-97.976	-42.900	19.400	2.207	24.35	0.18121	-0.64856	0.32458	-0.66412	
 18:06:51.604	f9:a2:89:42:44:2c	2015-01-01 02:11:54.720	0.761	-0.665	-0.07	3.54	3.845	0.183							-0.676	0.527	-98.146	-42.900	19.400	2.207	24.35	0.18121	-0.64856	0.32458	-0.66412	
 18:06:51.634	f9:a2:89:42:44:2c	2015-01-01 02:11:54.720	0.757	-0.668	-0.067	6.47	6.714	0.366							-0.143	0.516	-98.536	-42.900	19.400	2.207	24.35	0.18121	-0.64856	0.32458	-0.66412	
 18:06:51.649	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:58.430	-0.83	-0.002	-0.742	-4.211	-117.554	-1.343							-1.577	51.927	132.188	99.900	24.000	39.787	24.62	0.07172	0.40921	0.90872	-0.03943	
 18:06:51.680	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:58.430	-0.858	0	-0.661	-4.272	-119.629	-1.404							-1.708	57.849	132.275	99.900	24.000	39.787	24.62	0.07172	0.40921	0.90872	-0.03943	
 18:06:51.711	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:58.430	-0.909	0	-0.594	-4.272	-118.591	-1.404							-1.851	63.842	132.341	99.900	24.000	39.787	24.62	0.40213	0.36212	0.82239	-0.17529	
 18:06:51.724	f9:a2:89:42:44:2c	2015-01-01 02:11:54.720	0.755	-0.666	-0.053	9.033	9.46	0.549							0.692	0.511	-99.146	-42.900	19.400	2.207	24.35	0.18121	-0.64856	0.32458	-0.66412	
 18:06:51.755	f9:a2:89:42:44:2c	2015-01-01 02:11:54.720	0.755	-0.667	-0.039	11.414	11.963	0.61							1.796	0.511	-99.943	-42.900	19.400	2.207	24.35	0.18121	-0.64856	0.32458	-0.66412	
 18:06:51.771	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:58.430	-0.95	0.002	-0.502	-4.211	-118.103	-1.343							-2	69.791	132.396	99.900	24.000	39.787	24.62	0.40213	0.36212	0.82239	-0.17529	
 18:06:51.814	f9:a2:89:42:44:2c	2015-01-01 02:11:54.720	0.752	-0.665	-0.025	14.16	14.832	0.854							3.181	0.533	-100.953	-42.900	19.400	2.207	24.35	0.18121	-0.64856	0.32458	-0.66412	
 18:06:51.830	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:58.785	-0.975	0	-0.412	-4.028	-119.324	-1.77							-2.159	75.789	132.44	99.900	24.000	39.787	24.62	0.40213	0.36212	0.82239	-0.17529	
 18:06:51.844	f9:a2:89:42:44:2c	2015-01-01 02:11:54.720	0.753	-0.664	-0.003	16.541	17.456	1.038							4.856	0.582	-102.162	-43.100	21.200	1.080	24.35	0.18121	-0.64856	0.32458	-0.66412	
 18:06:51.860	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:58.785	-1.001	0.008	-0.312	-4.272	-119.324	-1.343							-2.302	81.837	132.495	99.900	24.000	39.787	24.62	0.40213	0.36212	0.82239	-0.17529	
 18:06:51.920	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:58.785	-1.027	0.003	-0.204	-4.211	-115.601	-1.16							-3.01	87.737	132.045	99.900	24.000	39.787	24.62	0.40213	0.36212	0.82239	-0.17529	
 18:06:51.935	f9:a2:89:42:44:2c	2015-01-01 02:11:54.720	0.753	-0.663	0.018	18.494	19.531	1.221							6.762	0.67	-103.546	-43.100	21.200	1.080	24.35	0.1926	-0.61716	0.30914	-0.69739	
 18:06:51.964	f9:a2:89:42:44:2c	2015-01-01 02:11:55.080	0.755	-0.666	0.038	20.935	22.095	1.282							8.893	0.807	-105.09	-43.100	21.200	1.080	24.35	0.1926	-0.61716	0.30914	-0.69739	
 18:06:51.980	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:58.785	-1.048	0	-0.092	-4.15	-115.479	-1.16							-4.219	93.587	131.067	99.900	24.000	39.787	24.62	0.40213	0.36212	0.82239	-0.17529	
 18:06:51.994	f9:a2:89:42:44:2c	2015-01-01 02:11:55.080	0.749	-0.672	0.058	24.17	25.574	1.526							11.31	1.011	-106.831	-43.100	21.200	1.080	24.35	0.1926	-0.61716	0.30914	-0.69739	
 18:06:52.040	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:58.785	-1.021	-0.002	0.019	-4.272	-118.469	-1.16							-12.255	99.454	123.25	99.900	24.000	39.787	24.62	0.40213	0.36212	0.82239	-0.17529	
 18:06:52.070	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:58.785	-1.008	-0.005	0.111	-4.333	-118.896	-1.465							-178.138	96.916	-42.424	99.400	-15.900	30.633	24.62	0.40213	0.36212	0.82239	-0.17529	
 18:06:52.084	f9:a2:89:42:44:2c	2015-01-01 02:11:55.080	0.748	-0.667	0.091	27.161	28.809	1.709							14.041	1.302	-108.798	-43.100	21.200	1.080	24.35	0.1926	-0.61716	0.30914	-0.69739	
 18:06:52.100	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:58.785	-0.963	-0.006	0.217	-4.333	-116.882	-1.526							179.401	91.044	-44.687	99.400	-15.900	30.633	24.62	0.40213	0.36212	0.82239	-0.17529	
 18:06:52.146	f9:a2:89:42:44:2c	2015-01-01 02:11:55.080	0.737	-0.666	0.121	29.48	31.494	1.953							16.968	1.703	-110.885	-43.100	21.200	1.080	24.35	0.1926	-0.61716	0.30914	-0.69739	
 18:06:52.174	f9:a2:89:42:44:2c	2015-01-01 02:11:55.080	0.725	-0.659	0.164	32.288	34.424	2.075							20.127	2.225	-113.121	-33.300	28.000	-2.367	24.35	0.1926	-0.61716	0.30914	-0.69739	
 18:06:52.190	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:58.785	-0.916	-0.008	0.303	-4.211	-116.028	-1.953							178.621	85.199	-45.286	99.400	-15.900	30.633	24.62	0.73383	0.23462	0.55853	-0.30722	
 18:06:52.204	f9:a2:89:42:44:2c	2015-01-01 02:11:55.080	0.708	-0.652	0.208	34.912	37.109	2.319							23.494	2.9	-115.461	-33.300	28.000	-2.367	24.35	0.1926	-0.61716	0.30914	-0.69739	
 18:06:52.220	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:59.200	-0.845	-0.005	0.395	-4.15	-115.112	-1.587							178.242	79.409	-45.489	99.400	-15.900	30.633	24.62	0.73383	0.23462	0.55853	-0.30722	
 18:06:52.279	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:59.200	-0.794	-0.007	0.476	-4.089	-111.694	-1.343							177.979	73.674	-45.566	99.400	-15.900	30.633	24.62	0.73383	0.23462	0.55853	-0.30722	
 18:06:52.295	f9:a2:89:42:44:2c	2015-01-01 02:11:55.080	0.696	-0.638	0.259	36.743	39.124	2.38							27.026	3.724	-117.894	-33.300	28.000	-2.367	24.35	0.21869	-0.53662	0.2706	-0.76868	
 18:06:52.310	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:59.200	-0.747	-0.006	0.56	-4.028	-109.985	-1.343							177.786	68.099	-45.588	99.400	-15.900	30.633	24.62	0.73383	0.23462	0.55853	-0.30722	
 18:06:52.324	f9:a2:89:42:44:2c	2015-01-01 02:11:55.405	0.686	-0.628	0.303	38.879	41.321	2.625							30.646	4.719	-120.328	-33.300	28.000	-2.367	24.35	0.21869	-0.53662	0.2706	-0.76868	
 18:06:52.340	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:59.200	-0.669	-0.011	0.64	-4.089	-111.145	-1.221							177.621	62.512	-45.566	99.400	-15.900	30.633	24.62	0.73383	0.23462	0.55853	-0.30722	
 18:06:52.385	f9:a2:89:42:44:2c	2015-01-01 02:11:55.405	0.661	-0.621	0.342	41.931	44.556	2.869							34.382	5.883	-122.8	-33.300	28.000	-2.367	24.35	0.21869	-0.53662	0.2706	-0.76868	
 18:06:52.414	f9:a2:89:42:44:2c	2015-01-01 02:11:55.405	0.635	-0.603	0.397	45.227	48.157	3.052							38.287	7.289	-125.305	-33.300	28.000	-2.367	24.35	0.21869	-0.53662	0.2706	-0.76868	
 18:06:52.429	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:59.200	-0.59	-0.02	0.699	-3.845	-113.647	-1.16							177.462	56.816	-45.527	79.400	-46.400	9.187	24.62	0.73383	0.23462	0.55853	-0.30722	
 18:06:52.444	f9:a2:89:42:44:2c	2015-01-01 02:11:55.405	0.613	-0.584	0.456	47.18	50.232	3.174							42.242	8.899	-127.782	-33.300	28.000	-2.367	24.35	0.21869	-0.53662	0.2706	-0.76868	
 18:06:52.460	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:59.200	-0.519	-0.027	0.761	-3.845	-113.342	-1.282							177.308	51.064	-45.467	79.400	-46.400	9.187	24.62	0.73383	0.23462	0.55853	-0.30722	
 18:06:52.519	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:59.200	-0.431	-0.033	0.821	-3.845	-115.417	-1.221							177.166	45.28	-45.396	79.400	-46.400	9.187	24.62	0.88321	0.10324	0.27438	-0.36591	
 18:06:52.535	f9:a2:89:42:44:2c	2015-01-01 02:11:55.405	0.581	-0.565	0.505	49.438	52.551	3.296							46.181	10.723	-130.133	-16.600	35.600	-3.320	24.35	0.21869	-0.53662	0.2706	-0.76868	
 18:06:52.549	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:59.560	-0.333	-0.037	0.864	-3.906	-117.371	-1.221							177.001	39.391	-45.313	79.400	-46.400	9.187	24.62	0.88321	0.10324	0.27438	-0.36591	
 18:06:52.566	f9:a2:89:42:44:2c	2015-01-01 02:11:55.405	0.543	-0.54	0.56	50.72	54.016	3.357							50.054	12.733	-132.358	-16.600	35.600	-3.320	24.35	0.21869	-0.53662	0.2706	-0.76868	
 18:06:52.625	f9:a2:89:42:44:2c	2015-01-01 02:11:55.405	0.512	-0.512	0.62	50.72	54.138	3.235							53.784	14.886	-134.368	-16.600	35.600	-3.320	24.35	0.25842	-0.37497	0.19321	-0.86902	
 18:06:52.639	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:59.560	-0.239	-0.034	0.903	-3.906	-119.446	-1.16							176.858	33.409	-45.209	79.400	-46.400	9.187	24.62	0.88321	0.10324	0.27438	-0.36591	
 18:06:52.654	f9:a2:89:42:44:2c	2015-01-01 02:11:55.765	0.474	-0.48	0.673	48.523	51.697	3.296							57.228	17.073	-136.126	-16.600	35.600	-3.320	24.35	0.25842	-0.37497	0.19321	-0.86902	
 18:06:52.669	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:59.560	-0.146	-0.032	0.936	-4.333	-120.117	-1.343							176.704	27.389	-45.088	79.400	-46.400	9.187	24.62	0.88321	0.10324	0.27438	-0.36591	
 18:06:52.700	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:59.560	-0.039	-0.039	0.954	-4.395	-122.07	-1.404							176.534	21.319	-44.956	79.400	-46.400	9.187	24.62	0.88321	0.10324	0.27438	-0.36591	
 18:06:52.744	f9:a2:89:42:44:2c	2015-01-01 02:11:55.765	0.436	-0.452	0.725	45.044	48.035	2.991							60.326	19.21	-137.582	-16.600	35.600	-3.320	24.35	0.25842	-0.37497	0.19321	-0.86902	
 18:06:52.760	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:59.560	0.095	-0.039	0.958	-4.578	-126.648	-1.343							176.347	15.073	-44.808	79.400	-46.400	9.187	24.62	0.88321	0.10324	0.27438	-0.36591	
 18:06:52.775	f9:a2:89:42:44:2c	2015-01-01 02:11:55.765	0.394	-0.423	0.773	40.588	43.335	2.563							63.056	21.22	-138.785	-16.600	35.600	-3.320	24.35	0.25842	-0.37497	0.19321	-0.86902	
 18:06:52.804	f9:a2:89:42:44:2c	2015-01-01 02:11:55.765	0.371	-0.38	0.834	32.898	35.034	2.075							65.325	22.989	-139.702	-16.600	35.600	-3.320	24.35	0.25842	-0.37497	0.19321	-0.86902	
 18:06:52.849	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:59.560	0.206	-0.048	0.928	-4.517	-127.075	-1.465							176.144	8.696	-44.632	51.500	-61.200	5.447	24.62	0.88321	0.10324	0.27438	-0.36591	
 18:06:52.864	f9:a2:89:42:44:2c	2015-01-01 02:11:55.765	0.356	-0.356	0.869	23.926	25.818	1.831							67.033	24.384	-140.35	-16.600	35.600	-3.320	24.35	0.25842	-0.37497	0.19321	-0.86902	
 18:06:52.880	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:59.560	0.291	-0.051	0.904	-4.517	-127.686	-1.587							175.913	2.269	-44.429	51.500	-61.200	5.447	24.62	0.9212	-0.05432	-0.07397	-0.37799	
 18:06:52.911	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:59.560	0.405	-0.054	0.883	-4.578	-130.554	-1.709							175.649	-4.235	-44.193	51.500	-61.200	5.447	24.62	0.9212	-0.05432	-0.07397	-0.37799	
 18:06:52.926	f9:a2:89:42:44:2c	2015-01-01 02:11:55.765	0.346	-0.348	0.883	14.832	15.991	1.099							68.192	25.356	-140.74	-2.200	36.500	-3.560	24.35	0.25842	-0.37497	0.19321	-0.86902	
 18:06:52.970	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:59.945	0.535	-0.049	0.835	-4.639	-132.324	-1.343							175.342	-10.871	-43.907	51.500	-61.200	5.447	24.62	0.9212	-0.05432	-0.07397	-0.37799	
 18:06:52.984	f9:a2:89:42:44:2c	2015-01-01 02:11:55.765	0.357	-0.351	0.887	5.798	6.165	0.183							68.796	25.867	-140.927	-2.200	36.500	-3.560	24.35	0.28052	-0.25119	0.13354	-0.91666	
