Time (seconds),Time (steps),Force (N), X-comp,Y-comp
2.404800000000017,334,916.341,-169.363,900.554
2.4120000000000172,335,919.183,-180.412,901.304
2.4192000000000173,336,921.765,-190.674,901.828
2.4264000000000174,337,922.361,-193.009,901.941
2.4336000000000175,338,925.326,-205.164,902.295
2.4408000000000176,339,926.896,-211.672,902.403
2.4480000000000177,340,927.406,-213.832,902.418
2.455200000000018,341,929.246,-221.574,902.443
2.462400000000018,342,932.843,-237.222,902.176
2.469600000000018,343,934.916,-246.541,901.824
2.476800000000018,344,935.367,-248.514,901.749
2.484000000000018,345,937.053,-256.174,901.357
2.4912000000000183,346,940.374,-271.837,900.226
2.4984000000000184,347,942.179,-280.524,899.448
2.5056000000000185,348,942.025,-279.71,899.54
2.5128000000000186,349,945.693,-298.078,897.488
2.5200000000000187,350,947.408,-306.963,896.301
2.5272000000000188,351,947.704,-308.313,896.15
2.534400000000019,352,948.985,-315.047,895.164
2.541600000000019,353,950.779,-324.759,893.595
2.548800000000019,354,952.953,-336.889,891.417
2.556000000000019,355,953.972,-342.619,890.323
2.5632000000000192,356,957.198,-361.685,886.235
2.5704000000000193,357,957.089,-361.111,886.351
2.5776000000000194,358,959.033,-373.024,883.515
2.5848000000000195,359,961.593,-389.823,879.033
2.5920000000000196,360,962.245,-393.944,877.909
