Time (seconds),Time (steps),Velocity (rad/s)
2.4264000000000174,337,0.831
2.4336000000000175,338,0.843
2.4408000000000176,339,0.854
2.4480000000000177,340,0.865
2.455200000000018,341,0.876
2.462400000000018,342,0.888
2.469600000000018,343,0.9
2.476800000000018,344,0.91
2.484000000000018,345,0.92
2.4912000000000183,346,0.933
2.4984000000000184,347,0.944
2.5056000000000185,348,0.953
2.5128000000000186,349,0.966
2.5200000000000187,350,0.976
2.5272000000000188,351,0.985
2.534400000000019,352,0.996
2.541600000000019,353,1.006
2.548800000000019,354,1.018
2.556000000000019,355,1.027
2.5632000000000192,356,1.04
2.5704000000000193,357,1.048
2.5776000000000194,358,1.059
2.5848000000000195,359,1.071
2.5920000000000196,360,1.08
