Time,Hall,RPM,EncoderAngularVelocity,BNO1GyroX,BNO1GyroY,BNO1GyroZ,BNO1AngleX,BNO1AngleY,BNO1AngleZ,BNO2GyroX,BNO2GyroY,BNO2GyroZ,BNO2AngleX,BNO2AngleY,BNO2AngleZ,MPUGyroX,MPUGyroY,MPUGyroZ,MPUAngleX,MPUAngleY,MPUAngleZ
4514,1,0,0,13.1875,0.0625,-0.375,1.4375,-1.25,24.9375,58.75,-0.5625,0.125,0.75,-2.25,-33.1875,0.720794677734375,-14.3979234695435,-0.191664308309555,0.0484827756881714,-2.63554525375366,-17.9837665557861
4536,1,0,0,14.625,0.375,-0.0625,1.4375,-1.25,24.625,57.75,-0.5,0.125,0.8125,-2.25,-34.3125,0.29331374168396,-16.3063201904297,-0.603878021240234,0.143746823072433,-2.96899843215942,-17.9818592071533
4557,1,0,0,16.3125,0.3125,0.1875,1.4375,-1.25,24.25,56.25,-0.375,-0.0625,0.8125,-2.25,-35.9375,1.33148169517517,-17.5124263763428,0.15948075056076,0.0273223593831062,-3.43808770179749,-17.9918460845947
4578,1,0,0,17.6875,0.5,-0.0625,1.4375,-1.25,23.9375,54.9375,-0.4375,0.25,0.875,-2.25,-37,0.720794677734375,-19.5124263763428,-0.802351355552673,0.154007375240326,-3.75727462768555,-17.9957695007324
4600,1,0,0,19.5,0.4375,0.125,1.4375,-1.25,23.5625,53.125,-0.5,0.1875,0.875,-2.25,-38,1.42308473587036,-20.9322738647461,0.434289932250977,0.0458663143217564,-4.27220773696899,-17.9992065429688
4621,1,0,0,20.8125,0.625,0.125,1.4375,-1.25,23,50.125,-0.5,-0.125,0.875,-2.25,-39,0.278046607971191,-22.7338008880615,-1.06189334392548,0.212454333901405,-4.67057275772095,-17.9982528686523
4641,1,0,0,22.6875,0.75,0.25,1.4375,-1.25,22.5625,48.625,-0.4375,0,0.9375,-2.25,-39.9375,1.34674882888794,-23.9093742370605,0.419022679328918,0.171177923679352,-5.18168926239014,-18.0064544677734
4663,1,0,0,23.9375,0.625,0.0625,1.4375,-1.25,21.8125,45.5625,-0.5,0,0.9375,-2.25,-40.8125,1.16354274749756,-25.7567024230957,0.128946363925934,0.193154066801071,-5.69089031219482,-18.0131664276123
4685,1,0,0,26.25,0.5,0.1875,1.4375,-1.3125,21.25,43.375,-0.5,0.0625,0.9375,-2.25,-41.6875,1.07193970680237,-26.8864727020264,0.128946363925934,0.148727864027023,-6.22477197647095,-18.0215263366699
4705,1,0,0,26.8125,0.5625,0.125,1.4375,-1.3125,20.6875,41.25,-0.4375,0.125,1,-2.25,-42.5,1.52995491027832,-28.1231136322021,-0.00845819711685181,0.165717720985413,-6.72774791717529,-18.0221519470215
4726,1,0,0,29,0.75,0.1875,1.5,-1.3125,20.0625,38.5625,-0.375,-0.0625,1,-2.25,-43.625,1.22461140155792,-29.7567024230957,-0.054259717464447,0.164050385355949,-7.2801947593689,-18.0266895294189
4747,1,0,0,30.375,0.5625,0.3125,1.5,-1.3125,19.4375,36.75,-0.3125,-0.0625,1,-2.25,-44,1.36201608181,-32.22998046875,0.0526105165481567,0.190879136323929,-7.81259870529175,-18.0276889801025
4769,1,0,0,32.5,0.9375,0.3125,1.5,-1.3125,18.8125,34,-0.4375,0.0625,1.0625,-2.25,-45,1.40781760215759,-33.3292236328125,0.281618118286133,0.162985071539879,-8.4326753616333,-18.0304317474365
4791,1,0,0,33.8125,0.875,0.125,1.5,-1.3125,18.125,31,-0.1875,-0.1875,1.0625,-2.1875,-45.6875,1.59102368354797,-35.1765518188477,-0.161129951477051,0.285508781671524,-9.1176929473877,-18.0328712463379
